嚙踝蕭嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭嚙踝蕭(嚙篇嚙瞌),嚙罷嚙盤嚙踝蕭,嚙諒堆蕭嚙踝蕭,嚙諒低嚙踝蕭,嚙踝蕭嚙盤嚙踝蕭,嚙踝蕭嚙稷嚙踝蕭,嚙踝蕭嚙稷%,嚙踝蕭嚙踝蕭q,嚙踝蕭嚙踝蕭嚙,嚙踝蕭嚙磋嚙瞑嚙踝蕭嚙踝蕭嚙踝蕭,嚙諒恬蕭怢庤R嚙踝蕭,嚙諒恬蕭怢彖嚙踝蕭,嚙踝蕭嚙緞嚙諒堆蕭嚙踝蕭,嚙踝蕭嚙緞嚙諒低嚙踝蕭,嚙瞌嚙稻嚙稽嚙確嚙踝蕭嚙踝蕭嚙褓堆蕭嚙踝蕭嚙,嚙踝蕭嚙踝蕭优q,嚙踝蕭嚙緣嚙踝蕭璁∴蕭e嚙磊嚙踝蕭嚙踝蕭q
2019/1/25,SPF,201909,-,-,-,-,-,-,0,2655.25,2,2655.25,2659.25,2921,2425,,嚙瑾嚙踝蕭,
2019/1/25,SPF,201909,-,-,-,-,-,-,0,-,-,2635.5,2651.5,2921,2425,,嚙盤嚙踝蕭,
2019/1/25,SPF,201912,-,-,-,-,-,-,0,2663.25,6,2656.25,2664.25,2935,2650,,嚙瑾嚙踝蕭,
2019/1/25,SPF,201912,-,-,-,-,-,-,0,-,-,2636.5,2656.5,2935,2650,,嚙盤嚙踝蕭,
2019/1/25,SPF,202003,-,-,-,-,-,-,0,2661,4,2657.25,2667.75,2652,2500,,嚙瑾嚙踝蕭,
2019/1/25,SPF,202003,-,-,-,-,-,-,0,-,-,2637.5,2660,2652,2500,,嚙盤嚙踝蕭,
2019/1/28,SPF,201903,2655,2660,2654,2656,5.75,0.22%,153,2656,593,2655,2655.75,2953,2300,,嚙瑾嚙踝蕭,
2019/1/28,SPF,201903,2648.5,2670.75,2645.5,2663,12.75,0.48%,226,-,-,2645.25,2669,2953,2300,,嚙盤嚙踝蕭,
2019/1/28,SPF,201906,2660.25,2662.5,2660,2662.5,7.25,0.27%,73,2662.5,210,2660.25,2661.25,2940,2330.75,,嚙瑾嚙踝蕭,
2019/1/28,SPF,201906,2651.25,2672.25,2651.25,2672.25,17,0.64%,8,-,-,2650.25,2674.75,2940,2330.75,,嚙盤嚙踝蕭,
2019/1/28,SPF,201909,-,-,-,-,-,-,0,2661,2,2660.75,2664.75,2921,2425,,嚙瑾嚙踝蕭,
2019/1/28,SPF,201909,-,-,-,-,-,-,0,-,-,2642,2684,2921,2425,,嚙盤嚙踝蕭,
2019/1/28,SPF,201912,-,-,-,-,-,-,0,2669,6,2661.75,2669.75,2935,2650,,嚙瑾嚙踝蕭,
2019/1/28,SPF,201912,-,-,-,-,-,-,0,-,-,2632,2689,2935,2650,,嚙盤嚙踝蕭,
2019/1/28,SPF,202003,-,-,-,-,-,-,0,2666.75,4,2662.75,2673.25,2652,2500,,嚙瑾嚙踝蕭,
2019/1/28,SPF,202003,-,-,-,-,-,-,0,-,-,2622,2694,2652,2500,,嚙盤嚙踝蕭,
2019/1/29,SPF,201903,2631.25,2633.25,2629.5,2633,-23,-0.87%,94,2633,564,2636.25,2637,2953,2300,,嚙瑾嚙踝蕭,
2019/1/29,SPF,201903,2653.25,2653.5,2624.5,2641,-15,-0.56%,158,-,-,2635,2649,2953,2300,,嚙盤嚙踝蕭,
2019/1/29,SPF,201906,2662.5,-,-,2662.5,0,0.00%,80,2639.5,195,2641.25,2642.25,2940,2330.75,,嚙瑾嚙踝蕭,
2019/1/29,SPF,201906,2654,2654,2629.75,2629.75,-32.75,-1.23%,19,-,-,2640.25,2654.75,2940,2330.75,,嚙盤嚙踝蕭,
2019/1/29,SPF,201909,-,-,-,-,-,-,0,2638,2,2642.5,2646,2921,2425,,嚙瑾嚙踝蕭,
2019/1/29,SPF,201909,-,-,-,-,-,-,0,-,-,2616,2664,2921,2425,,嚙盤嚙踝蕭,
2019/1/29,SPF,201912,-,-,-,-,-,-,0,2646,6,2643.5,2651,2935,2650,,嚙瑾嚙踝蕭,
2019/1/29,SPF,201912,-,-,-,-,-,-,0,-,-,2606,2669,2935,2650,,嚙盤嚙踝蕭,
2019/1/29,SPF,202003,2638,2638,2638,2638,-28.75,-1.08%,1,2649.5,5,2644.5,2654.5,2652,2500,,嚙瑾嚙踝蕭,
2019/1/29,SPF,202003,-,-,-,-,-,-,0,-,-,2596,2674,2652,2500,,嚙盤嚙踝蕭,
2019/1/30,SPF,201903,2642.5,2646.25,2639.25,2642.25,9.25,0.35%,136,2642.25,563,2641.5,2642.25,2953,2300,,嚙瑾嚙踝蕭,
2019/1/30,SPF,201903,2633.75,2648.5,2630,2636,3,0.11%,127,-,-,2636,2645,2953,2300,,嚙盤嚙踝蕭,
2019/1/30,SPF,201906,2647.5,2647.5,2647.5,2647.5,8,0.30%,2,2647.5,201,2646.5,2647.5,2940,2330.75,,嚙瑾嚙踝蕭,
2019/1/30,SPF,201906,2646.25,2651.25,2637.75,2640,0.5,0.02%,10,-,-,2641,2650,2940,2330.75,,嚙盤嚙踝蕭,
2019/1/30,SPF,201909,-,-,-,-,-,-,0,2647.25,2,2647.75,2651.25,2921,2425,,嚙瑾嚙踝蕭,
2019/1/30,SPF,201909,-,-,-,-,-,-,0,-,-,2623,2665,2921,2425,,嚙盤嚙踝蕭,
2019/1/30,SPF,201912,-,-,-,-,-,-,0,2655.25,6,2648.75,2656.25,2935,2650,,嚙瑾嚙踝蕭,
2019/1/30,SPF,201912,-,-,-,-,-,-,0,-,-,2613,2670,2935,2650,,嚙盤嚙踝蕭,
2019/1/30,SPF,202003,2650,2650,2650,2650,0.5,0.02%,1,2654.75,6,2649.75,2659.75,2652,2500,,嚙瑾嚙踝蕭,
2019/1/30,SPF,202003,-,-,-,-,-,-,0,-,-,2603,2675,2652,2500,,嚙盤嚙踝蕭,
2019/1/2,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,2.5,3.75,-,-,,嚙瑾嚙踝蕭,27
2019/1/2,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,3,3.75,-,-,,嚙盤嚙踝蕭,151
2019/1/3,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,3.25,3.75,-,-,,嚙瑾嚙踝蕭,3
2019/1/3,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,3.5,4,-,-,,嚙盤嚙踝蕭,29
2019/1/4,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,3,3.5,-,-,,嚙瑾嚙踝蕭,38
2019/1/4,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,2.75,3.75,-,-,,嚙盤嚙踝蕭,59
2019/1/7,SPF,201903/201906     ,3.5,3.5,3.5,3.5,-,-,19,-,-,4,4.5,3.5,3.5,,嚙瑾嚙踝蕭,84
2019/1/7,SPF,201903/201906     ,3.5,3.5,3.5,3.5,-,-,52,-,-,3.5,4.75,3.5,3.5,,嚙盤嚙踝蕭,138
2019/1/7,SPF,201903/202003     ,-,-,-,-,-,-,0,-,-,4.5,19.5,-,-,,嚙瑾嚙踝蕭,1
2019/1/8,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4,4.5,3.5,3.5,,嚙瑾嚙踝蕭,43
2019/1/8,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,3.75,4.5,3.5,3.5,,嚙盤嚙踝蕭,25
2019/1/9,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.25,4.75,4.25,3.5,,嚙瑾嚙踝蕭,165
2019/1/9,SPF,201903/201906     ,4.25,4.25,4.25,4.25,-,-,1,-,-,4.25,4.75,4.25,3.5,,嚙盤嚙踝蕭,110
2019/1/10,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.25,5,4.25,3.5,,嚙盤嚙踝蕭,9
2019/1/11,SPF,201903/201906     ,4.75,4.75,4.75,4.75,-,-,3,-,-,4.75,5,4.75,3.5,,嚙瑾嚙踝蕭,4
2019/1/11,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.75,5.25,4.25,3.5,,嚙盤嚙踝蕭,32
2019/1/11,SPF,201903/202003     ,-,-,-,-,-,-,0,-,-,7.25,16.5,-,-,,嚙瑾嚙踝蕭,1
2019/1/14,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.5,5.5,4.75,3.5,,嚙瑾嚙踝蕭,2
2019/1/14,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.75,5.25,4.75,3.5,,嚙盤嚙踝蕭,14
2019/1/15,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.75,5,4.75,3.5,,嚙瑾嚙踝蕭,31
2019/1/15,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.25,5.25,4.75,3.5,,嚙盤嚙踝蕭,5
2019/1/16,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.75,5.25,4.75,3.5,,嚙瑾嚙踝蕭,2
2019/1/16,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,4.5,5.25,4.75,3.5,,嚙盤嚙踝蕭,35
2019/1/17,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.5,4.75,3.5,,嚙瑾嚙踝蕭,57
2019/1/17,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5,5.5,4.75,3.5,,嚙盤嚙踝蕭,23
2019/1/18,SPF,201903/201906     ,5.25,5.25,5.25,5.25,-,-,1,-,-,5.25,5.75,5.25,3.5,,嚙瑾嚙踝蕭,12
2019/1/18,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5,5.5,4.75,3.5,,嚙盤嚙踝蕭,7
2019/1/18,SPF,201903/202003     ,-,-,-,-,-,-,0,-,-,-49,25,-,-,,嚙瑾嚙踝蕭,1
2019/1/21,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.75,5.25,3.5,,嚙瑾嚙踝蕭,20
2019/1/21,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5,5.75,5.25,3.5,,嚙盤嚙踝蕭,72
2019/1/22,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.75,5.25,3.5,,嚙瑾嚙踝蕭,99
2019/1/22,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.75,5.25,3.5,,嚙盤嚙踝蕭,1
2019/1/23,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.5,5.25,3.5,,嚙瑾嚙踝蕭,44
2019/1/23,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.75,5.25,3.5,,嚙盤嚙踝蕭,2
2019/1/24,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5,5.5,5.25,3.5,,嚙盤嚙踝蕭,5
2019/1/25,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5,5.5,5.25,3.5,,嚙瑾嚙踝蕭,15
2019/1/25,SPF,201903/201906     ,5.25,5.25,5.25,5.25,-,-,39,-,-,4.75,5.5,5.25,3.5,,嚙盤嚙踝蕭,11
2019/1/28,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.5,5.25,3.5,,嚙瑾嚙踝蕭,38
2019/1/29,SPF,201903/201906     ,5,5,5,5,-,-,80,-,-,5,5.5,5.25,3.5,,嚙瑾嚙踝蕭,0
2019/1/29,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5.25,5.75,5.25,3.5,,嚙盤嚙踝蕭,17
2019/1/29,SPF,201903/202003     ,-,-,-,-,-,-,0,-,-,8.25,17.5,-,-,,嚙瑾嚙踝蕭,1
2019/1/30,SPF,201903/201906     ,5,5,5,5,-,-,1,-,-,5,5.5,5.25,3.5,,嚙瑾嚙踝蕭,0
2019/1/30,SPF,201903/201906     ,-,-,-,-,-,-,0,-,-,5,5.75,5.25,3.5,,嚙盤嚙踝蕭,1
2019/1/30,SPF,201903/202003     ,-,-,-,-,-,-,0,-,-,8.25,17.5,-,-,,嚙瑾嚙踝蕭,1
嚙踝蕭嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭,嚙踝蕭嚙踝蕭嚙踝蕭(嚙篇嚙瞌),嚙罷嚙盤嚙踝蕭,嚙諒堆蕭嚙踝蕭,嚙諒低嚙踝蕭,嚙踝蕭嚙盤嚙踝蕭,嚙踝蕭嚙稷嚙踝蕭,嚙踝蕭嚙稷%,嚙踝蕭嚙踝蕭q,嚙踝蕭嚙踝蕭嚙,嚙踝蕭嚙磋嚙瞑嚙踝蕭嚙踝蕭嚙踝蕭,嚙諒恬蕭怢庤R嚙踝蕭,嚙諒恬蕭怢彖嚙踝蕭,嚙踝蕭嚙緞嚙諒堆蕭嚙踝蕭,嚙踝蕭嚙緞嚙諒低嚙踝蕭,嚙瞌嚙稻嚙稽嚙確嚙踝蕭嚙踝蕭嚙褓堆蕭嚙踝蕭嚙,嚙踝蕭嚙踝蕭优q,嚙踝蕭嚙緣嚙踝蕭璁∴蕭e嚙磊嚙踝蕭嚙踝蕭q
2019/2/11,SPF,201903,2698,2705.25,2698,2704.25,62,2.35%,167,2704.25,549,2702.5,2702.75,2953,2300,,嚙瑾嚙踝蕭,
2019/2/11,SPF,201903,2637.5,2683.5,2637.5,2676.25,34,1.29%,64,-,-,2680,2739,2953,2300,,嚙盤嚙踝蕭,
2019/2/11,SPF,201906,2709,2710,2707,2709,61.5,2.32%,51,2709,189,2706.75,2707.5,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/11,SPF,201906,2659,2659,2659,2659,11.5,0.43%,1,-,-,2684.75,2744,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/11,SPF,201909,-,-,-,-,-,-,0,2709.25,2,2705.5,2717.75,2921,2425,,嚙瑾嚙踝蕭,
2019/2/11,SPF,201909,-,-,-,-,-,-,0,-,-,2651,2753.5,2921,2425,,嚙盤嚙踝蕭,
2019/2/11,SPF,201912,2711,2711,2711,2711,55.75,2.10%,1,2714,7,2705.5,2722.75,2935,2650,,嚙瑾嚙踝蕭,
2019/2/11,SPF,201912,-,-,-,-,-,-,0,-,-,2641,2758.5,2935,2650,,嚙盤嚙踝蕭,
2019/2/11,SPF,202003,-,-,-,-,-,-,0,2716.75,6,2705.5,2727.75,2652,2500,,嚙瑾嚙踝蕭,
2019/2/11,SPF,202003,-,-,-,-,-,-,0,-,-,2631,2763.5,2652,2500,,嚙盤嚙踝蕭,
2019/2/12,SPF,201903,2715.25,2724.5,2715.25,2721,16.75,0.62%,294,2721,502,2720.75,2721.5,2953,2300,,嚙瑾嚙踝蕭,
2019/2/12,SPF,201903,2704.25,2718.5,2704.25,2710,5.75,0.21%,78,-,-,2702,2710.5,2953,2300,,嚙盤嚙踝蕭,
2019/2/12,SPF,201906,2722,2728.75,2722,2727.75,18.75,0.69%,142,2727.75,227,2725.25,2726.25,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/12,SPF,201906,2710.25,2726,2709.5,2721,12,0.44%,18,-,-,2706,2715.5,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/12,SPF,201909,-,-,-,-,-,-,0,2726,2,2727,2730.5,2921,2425,,嚙瑾嚙踝蕭,
2019/2/12,SPF,201909,-,-,-,-,-,-,0,-,-,2700,2725.5,2921,2425,,嚙盤嚙踝蕭,
2019/2/12,SPF,201912,-,-,-,-,-,-,0,2730.75,7,2728,2735.5,2935,2650,,嚙瑾嚙踝蕭,
2019/2/12,SPF,201912,-,-,-,-,-,-,0,-,-,2691,2729.5,2935,2650,,嚙盤嚙踝蕭,
2019/2/12,SPF,202003,2730,2730,2730,2730,13.25,0.49%,1,2730,7,2729,2735,2730,2500,,嚙瑾嚙踝蕭,
2019/2/12,SPF,202003,-,-,-,-,-,-,0,-,-,2682,2735.5,2652,2500,,嚙盤嚙踝蕭,
2019/2/13,SPF,201903,2751.75,2754.75,2750.75,2754.25,33.25,1.22%,244,2754.25,441,2754,2754.25,2953,2300,,嚙瑾嚙踝蕭,
2019/2/13,SPF,201903,2721.75,2746,2721.75,2743.75,22.75,0.84%,280,-,-,2741,2749.25,2953,2300,,嚙盤嚙踝蕭,
2019/2/13,SPF,201906,2756.25,2759,2756.25,2759,31.25,1.15%,11,2759,259,2758.5,2759.25,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/13,SPF,201906,2730,2749,2728.5,2747,19.25,0.71%,133,-,-,2746,2754.25,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/13,SPF,201909,2760,2760,2760,2760,34,1.25%,1,2760,4,2759.25,2763.25,2921,2425,,嚙瑾嚙踝蕭,
2019/2/13,SPF,201909,2745,2745,2745,2745,19,0.70%,1,-,-,2739,2764.25,2921,2425,,嚙盤嚙踝蕭,
2019/2/13,SPF,201912,-,-,-,-,-,-,0,2764,7,2760.25,2768.25,2935,2650,,嚙瑾嚙踝蕭,
2019/2/13,SPF,201912,-,-,-,-,-,-,0,-,-,2739,2769.25,2935,2650,,嚙盤嚙踝蕭,
2019/2/13,SPF,202003,-,-,-,-,-,-,0,2763.25,8,2762.25,2771.75,2742,2500,,嚙瑾嚙踝蕭,
2019/2/13,SPF,202003,2742,2742,2742,2742,12,0.44%,1,-,-,2739,2840,2742,2500,,嚙盤嚙踝蕭,
2019/2/14,SPF,201903,2747.5,2753.5,2747,2752.5,-1.75,-0.06%,32,2752.5,449,2754,2754.75,2953,2300,,嚙瑾嚙踝蕭,
2019/2/14,SPF,201903,2754.5,2761,2747.5,2753.75,-0.5,-0.02%,47,-,-,2734.75,2759,2953,2300,,嚙盤嚙踝蕭,
2019/2/14,SPF,201906,2752.5,2755,2752.5,2755,-4,-0.14%,3,2759.25,267,2758.75,2759.75,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/14,SPF,201906,2760,2764.5,2758,2758.25,-0.75,-0.03%,9,-,-,2740,2764.25,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/14,SPF,201909,-,-,-,-,-,-,0,2758.25,5,2759.25,2763.75,2921,2425,,嚙瑾嚙踝蕭,
2019/2/14,SPF,201909,2750.75,2750.75,2750.75,2750.75,-9.25,-0.34%,1,-,-,2713.75,2774,2921,2425,,嚙盤嚙踝蕭,
2019/2/14,SPF,201912,-,-,-,-,-,-,0,2762.25,7,2760.25,2768.75,2935,2650,,嚙瑾嚙踝蕭,
2019/2/14,SPF,201912,-,-,-,-,-,-,0,-,-,2713.75,2779,2935,2650,,嚙盤嚙踝蕭,
2019/2/14,SPF,202003,-,-,-,-,-,-,0,2761.5,8,2762.25,2772.25,2742,2500,,嚙瑾嚙踝蕭,
2019/2/14,SPF,202003,-,-,-,-,-,-,0,-,-,2713.75,2784,2742,2500,,嚙盤嚙踝蕭,
2019/2/15,SPF,201903,2739,2739,2731.75,2733.25,-19.25,-0.70%,22,2733.25,438,2732.25,2733,2953,2300,,嚙瑾嚙踝蕭,
2019/2/15,SPF,201903,2758.5,2761.75,2732,2747.5,-5,-0.18%,164,-,-,2745,2756,2953,2300,,嚙盤嚙踝蕭,
2019/2/15,SPF,201906,2739,2739,2739,2739,-20.25,-0.73%,1,2737.25,289,2736.75,2737.75,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/15,SPF,201906,2763.25,2765.25,2740.75,2740.75,-18.5,-0.67%,50,-,-,2749.75,2761.25,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/15,SPF,201909,-,-,-,-,-,-,0,2739,5,2733.25,2748,2921,2425,,嚙瑾嚙踝蕭,
2019/2/15,SPF,201909,-,-,-,-,-,-,0,-,-,2746,2771,2921,2425,,嚙盤嚙踝蕭,
2019/2/15,SPF,201912,-,-,-,-,-,-,0,2743,7,2733.25,2753,2935,2650,,嚙瑾嚙踝蕭,
2019/2/15,SPF,201912,-,-,-,-,-,-,0,-,-,2746,2776,2935,2650,,嚙盤嚙踝蕭,
2019/2/15,SPF,202003,-,-,-,-,-,-,0,2742.25,8,2733.25,2758,2742,2500,,嚙瑾嚙踝蕭,
2019/2/15,SPF,202003,-,-,-,-,-,-,0,-,-,2746,2781,2742,2500,,嚙盤嚙踝蕭,
2019/2/18,SPF,201903,2776,2779.25,2775,2776.75,43.5,1.59%,46,2776.75,429,2776,2776.75,2953,2300,,嚙瑾嚙踝蕭,
2019/2/18,SPF,201903,2731.75,2775,2729.5,2775,41.75,1.53%,167,-,-,2754.5,2779.75,2953,2300,,嚙盤嚙踝蕭,
2019/2/18,SPF,201906,2781.75,2784,2781.75,2783.5,46.25,1.69%,5,2781,315,2780.75,2781.25,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/18,SPF,201906,2735.75,2776,2735.25,2770,32.75,1.20%,61,-,-,2759.5,2784.75,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/18,SPF,201909,-,-,-,-,-,-,0,2782.5,6,2781.25,2785.75,2921,2425,,嚙瑾嚙踝蕭,
2019/2/18,SPF,201909,2771,2771,2771,2771,32,1.17%,1,-,-,2735.25,2794.75,2921,2425,,嚙盤嚙踝蕭,
2019/2/18,SPF,201912,-,-,-,-,-,-,0,2786.5,7,2782.25,2790.75,2935,2650,,嚙瑾嚙踝蕭,
2019/2/18,SPF,201912,-,-,-,-,-,-,0,-,-,2735.25,2799.75,2935,2650,,嚙盤嚙踝蕭,
2019/2/18,SPF,202003,-,-,-,-,-,-,0,2785.75,8,2784.25,2794.25,2742,2500,,嚙瑾嚙踝蕭,
2019/2/18,SPF,202003,-,-,-,-,-,-,0,-,-,2735.25,2785,2742,2500,,嚙盤嚙踝蕭,
2019/2/19,SPF,201903,2777.25,2780,2775.25,2775.25,-1.5,-0.05%,27,2775.25,422,2775.5,2776,2953,2300,,嚙瑾嚙踝蕭,
2019/2/19,SPF,201903,2777.5,2778.25,2775,2777.5,0.75,0.03%,43,-,-,2757,2797.75,2953,2300,,嚙盤嚙踝蕭,
2019/2/19,SPF,201906,2780,2780,2780,2780,-1,-0.04%,2,2780,336,2780,2781,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/19,SPF,201906,2781,2782,2780.25,2780.25,-0.75,-0.03%,21,-,-,2749.25,2803,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/19,SPF,201909,-,-,-,-,-,-,0,2781,6,2781.25,2785,2921,2425,,嚙瑾嚙踝蕭,
2019/2/19,SPF,201909,-,-,-,-,-,-,0,-,-,2746,2812.75,2921,2425,,嚙盤嚙踝蕭,
2019/2/19,SPF,201912,-,-,-,-,-,-,0,2785,7,2782.25,2790,2935,2650,,嚙瑾嚙踝蕭,
2019/2/19,SPF,201912,-,-,-,-,-,-,0,-,-,2777,2800,2935,2650,,嚙盤嚙踝蕭,
2019/2/19,SPF,202003,-,-,-,-,-,-,0,2784.25,8,2784.25,2793.5,2742,2500,,嚙瑾嚙踝蕭,
2019/2/19,SPF,202003,-,-,-,-,-,-,0,-,-,2777,2822.75,2742,2500,,嚙盤嚙踝蕭,
2019/2/20,SPF,201903,2779,2782,2775,2776.25,1,0.04%,29,2776.25,417,2775.75,2776.5,2953,2300,,嚙瑾嚙踝蕭,
2019/2/20,SPF,201903,2775.5,2783.75,2766.75,2782.75,7.5,0.27%,79,-,-,2767.5,2800,2953,2300,,嚙盤嚙踝蕭,
2019/2/20,SPF,201906,2785,2785,2785,2785,5,0.18%,1,2780.75,335,2780.25,2781.25,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/20,SPF,201906,2774,2786.25,2774,2786.25,6.25,0.22%,7,-,-,2771.75,2804.75,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/20,SPF,201909,-,-,-,-,-,-,0,2782,6,2781.5,2785.5,2921,2425,,嚙瑾嚙踝蕭,
2019/2/20,SPF,201909,-,-,-,-,-,-,0,-,-,2768.5,2815,2921,2425,,嚙盤嚙踝蕭,
2019/2/20,SPF,201912,-,-,-,-,-,-,0,2786,7,2782.5,2790.5,2935,2650,,嚙瑾嚙踝蕭,
2019/2/20,SPF,201912,-,-,-,-,-,-,0,-,-,2771.5,2820,2935,2650,,嚙盤嚙踝蕭,
2019/2/20,SPF,202003,-,-,-,-,-,-,0,2785.25,8,2784.5,2794,2742,2500,,嚙瑾嚙踝蕭,
2019/2/20,SPF,202003,-,-,-,-,-,-,0,-,-,2771.5,2825,2742,2500,,嚙盤嚙踝蕭,
2019/2/21,SPF,201903,2784.5,2797.25,2783,2795.5,19.25,0.69%,179,2795.5,413,2794.75,2795,2953,2300,,嚙瑾嚙踝蕭,
2019/2/21,SPF,201903,2779.5,2785,2773,2785,8.75,0.32%,79,-,-,2780,2791,2953,2300,,嚙盤嚙踝蕭,
2019/2/21,SPF,201906,2788.5,2800.5,2787.5,2800.5,19.75,0.71%,82,2800.5,354,2799.25,2800,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/21,SPF,201906,2785.25,2789.25,2785.25,2789.25,8.5,0.31%,2,-,-,2784.25,2795.75,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/21,SPF,201909,-,-,-,-,-,-,0,2801.25,6,2800.5,2804,2921,2425,,嚙瑾嚙踝蕭,
2019/2/21,SPF,201909,-,-,-,-,-,-,0,-,-,2781,2806,2921,2425,,嚙盤嚙踝蕭,
2019/2/21,SPF,201912,-,-,-,-,-,-,0,2805.25,7,2801.5,2809,2935,2650,,嚙瑾嚙踝蕭,
2019/2/21,SPF,201912,-,-,-,-,-,-,0,-,-,2787,2811,2935,2650,,嚙盤嚙踝蕭,
2019/2/21,SPF,202003,2803,2803,2803,2803,17.75,0.64%,1,2803,9,2803.5,2812.5,2803,2500,,嚙瑾嚙踝蕭,
2019/2/21,SPF,202003,-,-,-,-,-,-,0,-,-,2787,2809,2742,2500,,嚙盤嚙踝蕭,
2019/2/22,SPF,201903,2773.75,2775,2771,2774.5,-21,-0.75%,69,2774.5,418,2774.75,2775,2953,2300,,嚙瑾嚙踝蕭,
2019/2/22,SPF,201903,2792.75,2792.75,2766.75,2767,-28.5,-1.02%,121,-,-,2769,2775.5,2953,2300,,嚙盤嚙踝蕭,
2019/2/22,SPF,201906,2775.5,2775.75,2775.5,2775.75,-24.75,-0.88%,51,2779.5,345,2779.25,2779.75,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/22,SPF,201906,-,-,-,-,-,-,0,-,-,2773,2780.5,2940,2330.75,,嚙盤嚙踝蕭,
2019/2/22,SPF,201909,-,-,-,-,-,-,0,2780.25,6,2780.75,2784,2921,2425,,嚙瑾嚙踝蕭,
2019/2/22,SPF,201909,-,-,-,-,-,-,0,-,-,2770,2790.5,2921,2425,,嚙盤嚙踝蕭,
2019/2/22,SPF,201912,-,-,-,-,-,-,0,2784.25,7,2781.75,2789,2935,2650,,嚙瑾嚙踝蕭,
2019/2/22,SPF,201912,-,-,-,-,-,-,0,-,-,2770,2795.5,2935,2650,,嚙盤嚙踝蕭,
2019/2/22,SPF,202003,-,-,-,-,-,-,0,2782,9,2783.75,2792.5,2803,2500,,嚙瑾嚙踝蕭,
2019/2/22,SPF,202003,-,-,-,-,-,-,0,-,-,2770,2800.5,2803,2500,,嚙盤嚙踝蕭,
2019/2/25,SPF,201903,2800,2801.75,2795.5,2797,22.5,0.81%,174,2797,448,2796.75,2797.5,2953,2300,,嚙瑾嚙踝蕭,
2019/2/25,SPF,201903,2776,2793.5,2775.25,2792.5,18,0.65%,128,-,-,2781.5,2793.5,2953,2300,,嚙盤嚙踝蕭,
2019/2/25,SPF,201906,2802.75,2802.75,2801.5,2802.75,23.25,0.84%,111,2802.75,329,2801.5,2802.5,2940,2330.75,,嚙瑾嚙踝蕭,
2019/2/25,SPF,201906,2788,2788,2785.5,2785.5,6,0.22%,42,-,-,2785.75,2798.5,2940,2330.75,,嚙盤嚙踝蕭,
